time	V(vc)
1.202130048767250e-02	2.649541e+00
1.203154048767244e-02	2.622548e+00
1.204178048767238e-02	2.595830e+00
1.205202048767232e-02	2.569385e+00
1.206226048767226e-02	2.543208e+00
1.207250048767220e-02	2.517299e+00
1.208274048767214e-02	2.491653e+00
1.209298048767208e-02	2.466269e+00
1.210322048767202e-02	2.441143e+00
1.211346048767196e-02	2.416273e+00
1.212370048767190e-02	2.391657e+00
1.213394048767183e-02	2.367291e+00
1.214418048767177e-02	2.343174e+00
1.215442048767171e-02	2.319302e+00
1.216466048767165e-02	2.295674e+00
1.217490048767159e-02	2.272286e+00
1.218514048767153e-02	2.249136e+00
1.219538048767147e-02	2.226223e+00
1.220562048767141e-02	2.203543e+00
1.221586048767135e-02	2.181093e+00
1.222610048767129e-02	2.158873e+00
1.223634048767123e-02	2.136879e+00
1.224658048767117e-02	2.115109e+00
1.225682048767110e-02	2.093561e+00
1.226706048767104e-02	2.072232e+00
1.227730048767098e-02	2.051121e+00
1.228754048767092e-02	2.030225e+00
1.229778048767086e-02	2.009541e+00
1.230802048767080e-02	1.989068e+00
1.231826048767074e-02	1.968804e+00
1.232850048767068e-02	1.948747e+00
1.233874048767062e-02	1.928893e+00
1.234898048767056e-02	1.909242e+00
1.235922048767050e-02	1.889791e+00
1.236946048767044e-02	1.870539e+00
1.237970048767037e-02	1.851482e+00
1.238994048767031e-02	1.832620e+00
1.240018048767025e-02	1.813949e+00
1.241042048767019e-02	1.795469e+00
1.242066048767013e-02	1.777177e+00
1.243090048767007e-02	1.759072e+00
1.244114048767001e-02	1.741151e+00
1.245138048766995e-02	1.723413e+00
1.246162048766989e-02	1.705855e+00
1.247186048766983e-02	1.688476e+00
1.248210048766977e-02	1.671274e+00
1.249234048766971e-02	1.654248e+00
1.250258048766965e-02	1.637395e+00
1.251282048766958e-02	1.620713e+00
1.252306048766952e-02	1.604202e+00
1.253330048766946e-02	1.587859e+00
1.254354048766940e-02	1.571682e+00
1.255378048766934e-02	1.555670e+00
1.256402048766928e-02	1.539821e+00
1.257426048766922e-02	1.524134e+00
1.258450048766916e-02	1.508607e+00
1.259474048766910e-02	1.493237e+00
1.260498048766904e-02	1.478024e+00
1.261522048766898e-02	1.462967e+00
1.262546048766892e-02	1.448062e+00
1.263570048766885e-02	1.433310e+00
1.264594048766879e-02	1.418708e+00
1.265618048766873e-02	1.404254e+00
1.266642048766867e-02	1.389948e+00
1.267666048766861e-02	1.375788e+00
1.268690048766855e-02	1.361771e+00
1.269714048766849e-02	1.347898e+00
1.270738048766843e-02	1.334166e+00
1.271762048766837e-02	1.320574e+00
1.272786048766831e-02	1.307120e+00
1.273810048766825e-02	1.293804e+00
1.274834048766819e-02	1.280623e+00
1.275858048766812e-02	1.267576e+00
1.276882048766806e-02	1.254662e+00
1.277906048766800e-02	1.241880e+00
1.278930048766794e-02	1.229228e+00
1.279954048766788e-02	1.216705e+00
1.280978048766782e-02	1.204309e+00
1.282002048766776e-02	1.192040e+00
1.283026048766770e-02	1.179896e+00
1.284050048766764e-02	1.167876e+00
1.285074048766758e-02	1.155978e+00
1.286098048766752e-02	1.144201e+00
1.287122048766746e-02	1.132544e+00
1.288146048766740e-02	1.121006e+00
1.289170048766733e-02	1.109585e+00
1.290194048766727e-02	1.098281e+00
1.291218048766721e-02	1.087092e+00
1.292242048766715e-02	1.076017e+00
1.293266048766709e-02	1.065055e+00
1.294290048766703e-02	1.054204e+00
1.295314048766697e-02	1.043464e+00
1.296338048766691e-02	1.032834e+00
1.297362048766685e-02	1.022312e+00
1.298386048766679e-02	1.011897e+00
1.299410048766673e-02	1.001588e+00
1.300434048766667e-02	9.913837e-01
1.301458048766660e-02	9.812837e-01
1.302482048766654e-02	9.712867e-01
1.303506048766648e-02	9.613914e-01
1.304530048766642e-02	9.515970e-01
1.305554048766636e-02	9.419024e-01
1.306578048766630e-02	9.323065e-01
1.307602048766624e-02	9.228084e-01
1.308626048766618e-02	9.134071e-01
1.309650048766612e-02	9.041016e-01
1.310674048766606e-02	8.948908e-01
1.311698048766600e-02	8.857738e-01
1.312722048766594e-02	8.767498e-01
1.313746048766587e-02	8.678177e-01
1.314770048766581e-02	8.589766e-01
1.315794048766575e-02	8.502256e-01
1.316818048766569e-02	8.415636e-01
1.317842048766563e-02	8.329901e-01
1.318866048766557e-02	8.245037e-01
1.319890048766551e-02	8.161039e-01
1.320914048766545e-02	8.077896e-01
1.321938048766539e-02	7.995601e-01
1.322962048766533e-02	7.914144e-01
1.323986048766527e-02	7.833516e-01
1.325010048766521e-02	7.753710e-01
1.326034048766515e-02	7.674717e-01
1.327058048766508e-02	7.596529e-01
1.328082048766502e-02	7.519138e-01
1.329106048766496e-02	7.442535e-01
1.330130048766490e-02	7.366712e-01
1.331154048766484e-02	7.291662e-01
1.332178048766478e-02	7.217376e-01
1.333202048766472e-02	7.143847e-01
1.334226048766466e-02	7.071068e-01
1.335250048766460e-02	6.999030e-01
1.336274048766454e-02	6.927725e-01
1.337298048766448e-02	6.857147e-01
1.338322048766442e-02	6.787288e-01
1.339346048766435e-02	6.718141e-01
1.340370048766429e-02	6.649698e-01
1.341394048766423e-02	6.581953e-01
1.342418048766417e-02	6.514897e-01
1.343442048766411e-02	6.448525e-01
1.344466048766405e-02	6.382830e-01
1.345490048766399e-02	6.317803e-01
1.346514048766393e-02	6.253439e-01
1.347538048766387e-02	6.189730e-01
1.348562048766381e-02	6.126671e-01
