time,V(vc)
6.399746778121679e-03,9.983380e+00
6.409986778121618e-03,9.983549e+00
6.420226778121557e-03,9.983717e+00
6.430466778121496e-03,9.983883e+00
6.440706778121435e-03,9.984047e+00
6.450946778121375e-03,9.984210e+00
6.461186778121314e-03,9.984370e+00
6.471426778121253e-03,9.984529e+00
6.481666778121192e-03,9.984688e+00
6.491906778121131e-03,9.984843e+00
6.502146778121070e-03,9.984998e+00
6.512386778121010e-03,9.985150e+00
6.522626778120949e-03,9.985302e+00
6.532866778120888e-03,9.985452e+00
6.543106778120827e-03,9.985600e+00
6.553346778120766e-03,9.985746e+00
6.563586778120706e-03,9.985892e+00
6.573826778120645e-03,9.986035e+00
6.584066778120584e-03,9.986177e+00
6.594306778120523e-03,9.986319e+00
6.604546778120462e-03,9.986458e+00
6.614786778120402e-03,9.986596e+00
6.625026778120341e-03,9.986732e+00
6.635266778120280e-03,9.986868e+00
6.645506778120219e-03,9.987001e+00
6.655746778120158e-03,9.987134e+00
6.665986778120097e-03,9.987265e+00
6.676226778120037e-03,9.987394e+00
6.686466778119976e-03,9.987523e+00
6.696706778119915e-03,9.987650e+00
6.706946778119854e-03,9.987776e+00
6.717186778119793e-03,9.987901e+00
6.727426778119733e-03,9.988024e+00
6.737666778119672e-03,9.988146e+00
6.747906778119611e-03,9.988267e+00
6.758146778119550e-03,9.988386e+00
6.768386778119489e-03,9.988504e+00
6.778626778119429e-03,9.988622e+00
6.788866778119368e-03,9.988737e+00
6.799106778119307e-03,9.988853e+00
6.809346778119246e-03,9.988966e+00
6.819586778119185e-03,9.989079e+00
6.829826778119124e-03,9.989189e+00
6.840066778119064e-03,9.989300e+00
6.850306778119003e-03,9.989408e+00
6.860546778118942e-03,9.989516e+00
6.870786778118881e-03,9.989623e+00
6.881026778118820e-03,9.989729e+00
6.891266778118760e-03,9.989834e+00
6.901506778118699e-03,9.989938e+00
6.911746778118638e-03,9.990040e+00
6.921986778118577e-03,9.990141e+00
6.932226778118516e-03,9.990242e+00
6.942466778118456e-03,9.990341e+00
6.952706778118395e-03,9.990439e+00
6.962946778118334e-03,9.990537e+00
6.973186778118273e-03,9.990633e+00
6.983426778118212e-03,9.990728e+00
6.993666778118151e-03,9.990823e+00
7.003906778118091e-03,9.990917e+00
7.014146778118030e-03,9.991010e+00
7.024386778117969e-03,9.991101e+00
7.034626778117908e-03,9.991192e+00
7.044866778117847e-03,9.991282e+00
7.055106778117787e-03,9.991370e+00
7.065346778117726e-03,9.991458e+00
7.075586778117665e-03,9.991545e+00
7.085826778117604e-03,9.991632e+00
7.096066778117543e-03,9.991716e+00
7.106306778117483e-03,9.991801e+00
7.116546778117422e-03,9.991884e+00
7.126786778117361e-03,9.991967e+00
7.137026778117300e-03,9.992049e+00
7.147266778117239e-03,9.992130e+00
7.157506778117178e-03,9.992210e+00
7.167746778117118e-03,9.992290e+00
7.177986778117057e-03,9.992368e+00
7.188226778116996e-03,9.992446e+00
7.198466778116935e-03,9.992522e+00
7.208706778116874e-03,9.992599e+00
7.218946778116814e-03,9.992674e+00
7.229186778116753e-03,9.992749e+00
7.239426778116692e-03,9.992823e+00
7.249666778116631e-03,9.992896e+00
7.259906778116570e-03,9.992969e+00
7.270146778116509e-03,9.993040e+00
7.280386778116449e-03,9.993111e+00
7.290626778116388e-03,9.993181e+00
7.300866778116327e-03,9.993251e+00
7.311106778116266e-03,9.993320e+00
7.321346778116205e-03,9.993387e+00
7.331586778116145e-03,9.993455e+00
7.341826778116084e-03,9.993522e+00
7.352066778116023e-03,9.993587e+00
7.362306778115962e-03,9.993652e+00
7.372546778115901e-03,9.993717e+00
7.382786778115841e-03,9.993781e+00
7.393026778115780e-03,9.993845e+00
7.403266778115719e-03,9.993907e+00
7.413506778115658e-03,9.993970e+00
7.423746778115597e-03,9.994031e+00
7.433986778115536e-03,9.994092e+00
7.444226778115476e-03,9.994152e+00
7.454466778115415e-03,9.994211e+00
7.464706778115354e-03,9.994270e+00
7.474946778115293e-03,9.994328e+00
7.485186778115232e-03,9.994387e+00
7.495426778115172e-03,9.994444e+00
7.505666778115111e-03,9.994500e+00
7.515906778115050e-03,9.994556e+00
7.526146778114989e-03,9.994612e+00
7.536386778114928e-03,9.994667e+00
7.546626778114868e-03,9.994721e+00
7.556866778114807e-03,9.994775e+00
7.567106778114746e-03,9.994828e+00
7.577346778114685e-03,9.994881e+00
7.587586778114624e-03,9.994933e+00
7.597826778114563e-03,9.994985e+00
7.608066778114503e-03,9.995036e+00
7.618306778114442e-03,9.995087e+00
7.628546778114381e-03,9.995136e+00
7.638786778114320e-03,9.995186e+00
7.649026778114259e-03,9.995234e+00
7.659266778114199e-03,9.995283e+00
7.669506778114138e-03,9.995332e+00
7.679746778114077e-03,9.995379e+00
7.689986778114016e-03,9.995426e+00
7.700226778113955e-03,9.995473e+00
7.710466778113895e-03,9.995519e+00
7.720706778113834e-03,9.995564e+00
7.730946778113773e-03,9.995609e+00
7.741186778113712e-03,9.995654e+00
7.751426778113651e-03,9.995699e+00
7.761666778113590e-03,9.995743e+00
7.771906778113530e-03,9.995786e+00
7.782146778113469e-03,9.995829e+00
7.792386778113408e-03,9.995872e+00
7.802626778113347e-03,9.995914e+00
7.812866778113287e-03,9.995955e+00
7.823106778113226e-03,9.995996e+00
7.833346778113166e-03,9.996037e+00
7.843586778113105e-03,9.996078e+00
7.853826778113044e-03,9.996118e+00
7.864066778112983e-03,9.996157e+00
7.874306778112922e-03,9.996196e+00
7.884546778112862e-03,9.996235e+00
7.894786778112801e-03,9.996273e+00
7.905026778112740e-03,9.996311e+00
7.915266778112679e-03,9.996348e+00
7.925506778112618e-03,9.996386e+00
7.935746778112557e-03,9.996423e+00
7.945986778112497e-03,9.996459e+00
7.956226778112436e-03,9.996495e+00
7.966466778112375e-03,9.996531e+00
7.976706778112314e-03,9.996567e+00
7.986946778112253e-03,9.996601e+00
7.997186778112193e-03,9.996636e+00
8.007426778112132e-03,9.996670e+00
8.017666778112071e-03,9.996704e+00
8.027906778112010e-03,9.996737e+00
8.038146778111949e-03,9.996771e+00
8.048386778111889e-03,9.996804e+00
8.058626778111828e-03,9.996837e+00
8.068866778111767e-03,9.996869e+00
8.079106778111706e-03,9.996901e+00
8.089346778111645e-03,9.996932e+00
8.099586778111584e-03,9.996964e+00
8.109826778111524e-03,9.996994e+00
8.120066778111463e-03,9.997025e+00
8.130306778111402e-03,9.997055e+00
8.140546778111341e-03,9.997086e+00
8.150786778111280e-03,9.997115e+00
8.161026778111220e-03,9.997145e+00
8.171266778111159e-03,9.997173e+00
8.181506778111098e-03,9.997202e+00
8.191746778111037e-03,9.997231e+00
8.201986778110976e-03,9.997259e+00
8.212226778110916e-03,9.997287e+00
8.222466778110855e-03,9.997314e+00
8.232706778110794e-03,9.997342e+00
8.242946778110733e-03,9.997369e+00
8.253186778110672e-03,9.997396e+00
8.263426778110611e-03,9.997422e+00
8.273666778110551e-03,9.997449e+00
8.283906778110490e-03,9.997475e+00
8.294146778110429e-03,9.997500e+00
8.304386778110368e-03,9.997526e+00
8.314626778110307e-03,9.997551e+00
8.324866778110247e-03,9.997576e+00
8.335106778110186e-03,9.997601e+00
8.345346778110125e-03,9.997625e+00
8.355586778110064e-03,9.997649e+00
8.365826778110003e-03,9.997673e+00
8.376066778109943e-03,9.997697e+00
8.386306778109882e-03,9.997721e+00
8.396546778109821e-03,9.997744e+00
8.406786778109760e-03,9.997766e+00
8.417026778109699e-03,9.997789e+00
8.427266778109638e-03,9.997812e+00
8.437506778109578e-03,9.997834e+00
8.447746778109517e-03,9.997856e+00
8.457986778109456e-03,9.997878e+00
8.468226778109395e-03,9.997900e+00
8.478466778109334e-03,9.997921e+00
8.488706778109274e-03,9.997942e+00
8.498946778109213e-03,9.997963e+00
8.509186778109152e-03,9.997984e+00
8.519426778109091e-03,9.998005e+00
8.529666778109030e-03,9.998025e+00
8.539906778108970e-03,9.998045e+00
8.550146778108909e-03,9.998065e+00
8.560386778108848e-03,9.998085e+00
8.570626778108787e-03,9.998104e+00
8.580866778108726e-03,9.998123e+00
8.591106778108665e-03,9.998142e+00
8.601346778108605e-03,9.998161e+00
8.611586778108544e-03,9.998180e+00
8.621826778108483e-03,9.998199e+00
8.632066778108422e-03,9.998217e+00
8.642306778108361e-03,9.998235e+00
8.652546778108301e-03,9.998253e+00
8.662786778108240e-03,9.998271e+00
8.673026778108179e-03,9.998288e+00
8.683266778108118e-03,9.998306e+00
8.693506778108057e-03,9.998323e+00
8.703746778107996e-03,9.998341e+00
8.713986778107936e-03,9.998357e+00
8.724226778107875e-03,9.998374e+00
8.734466778107814e-03,9.998390e+00
8.744706778107753e-03,9.998407e+00
8.754946778107692e-03,9.998424e+00
8.765186778107632e-03,9.998439e+00
8.775426778107571e-03,9.998455e+00
8.785666778107510e-03,9.998471e+00
8.795906778107449e-03,9.998487e+00
8.806146778107388e-03,9.998502e+00
8.816386778107328e-03,9.998517e+00
8.826626778107267e-03,9.998532e+00
8.836866778107206e-03,9.998548e+00
8.847106778107145e-03,9.998562e+00
8.857346778107084e-03,9.998577e+00
8.867586778107023e-03,9.998591e+00
8.877826778106963e-03,9.998606e+00
8.888066778106902e-03,9.998620e+00
8.898306778106841e-03,9.998633e+00
8.908546778106780e-03,9.998648e+00
8.918786778106719e-03,9.998661e+00
8.929026778106659e-03,9.998675e+00
8.939266778106598e-03,9.998689e+00
8.949506778106537e-03,9.998702e+00
8.959746778106476e-03,9.998715e+00
8.969986778106415e-03,9.998729e+00
8.980226778106355e-03,9.998741e+00
8.990466778106294e-03,9.998755e+00
9.000706778106233e-03,9.998767e+00
9.010946778106172e-03,9.998779e+00
9.021186778106111e-03,9.998792e+00
9.031426778106050e-03,9.998804e+00
9.041666778105990e-03,9.998816e+00
9.051906778105929e-03,9.998828e+00
9.062146778105868e-03,9.998840e+00
9.072386778105807e-03,9.998852e+00
9.082626778105746e-03,9.998864e+00
9.092866778105686e-03,9.998876e+00
9.103106778105625e-03,9.998887e+00
9.113346778105564e-03,9.998899e+00
9.123586778105503e-03,9.998909e+00
9.133826778105442e-03,9.998920e+00
9.144066778105382e-03,9.998932e+00
9.154306778105321e-03,9.998942e+00
9.164546778105260e-03,9.998953e+00
9.174786778105199e-03,9.998963e+00
9.185026778105138e-03,9.998975e+00
9.195266778105077e-03,9.998984e+00
9.205506778105017e-03,9.998995e+00
9.215746778104956e-03,9.999005e+00
9.225986778104895e-03,9.999016e+00
9.236226778104834e-03,9.999025e+00
9.246466778104773e-03,9.999036e+00
9.256706778104713e-03,9.999045e+00
9.266946778104652e-03,9.999055e+00
9.277186778104591e-03,9.999064e+00
9.287426778104530e-03,9.999074e+00
9.297666778104469e-03,9.999084e+00
9.307906778104409e-03,9.999093e+00
9.318146778104348e-03,9.999103e+00
9.328386778104287e-03,9.999111e+00
9.338626778104226e-03,9.999121e+00
9.348866778104165e-03,9.999129e+00
9.359106778104104e-03,9.999138e+00
9.369346778104044e-03,9.999147e+00
9.379586778103983e-03,9.999156e+00
9.389826778103922e-03,9.999165e+00
9.400066778103861e-03,9.999173e+00
9.410306778103800e-03,9.999181e+00
9.420546778103740e-03,9.999189e+00
9.430786778103679e-03,9.999198e+00
9.441026778103618e-03,9.999206e+00
9.451266778103557e-03,9.999214e+00
9.461506778103496e-03,9.999222e+00
9.471746778103435e-03,9.999230e+00
9.481986778103375e-03,9.999238e+00
9.492226778103314e-03,9.999246e+00
9.502466778103253e-03,9.999253e+00
9.512706778103192e-03,9.999261e+00
9.522946778103131e-03,9.999269e+00
9.533186778103071e-03,9.999276e+00
9.543426778103010e-03,9.999283e+00
9.553666778102949e-03,9.999290e+00
9.563906778102888e-03,9.999298e+00
9.574146778102827e-03,9.999305e+00
9.584386778102767e-03,9.999312e+00
9.594626778102706e-03,9.999319e+00
9.604866778102645e-03,9.999326e+00
9.615106778102584e-03,9.999332e+00
9.625346778102523e-03,9.999340e+00
9.635586778102462e-03,9.999347e+00
9.645826778102402e-03,9.999353e+00
9.656066778102341e-03,9.999360e+00
9.666306778102280e-03,9.999366e+00
9.676546778102219e-03,9.999372e+00
9.686786778102158e-03,9.999379e+00
9.697026778102098e-03,9.999385e+00
9.707266778102037e-03,9.999392e+00
9.717506778101976e-03,9.999398e+00
9.727746778101915e-03,9.999404e+00
9.737986778101854e-03,9.999410e+00
9.748226778101794e-03,9.999416e+00
9.758466778101733e-03,9.999422e+00
9.768706778101672e-03,9.999428e+00
9.778946778101611e-03,9.999434e+00
9.789186778101550e-03,9.999439e+00
9.799426778101489e-03,9.999445e+00
9.809666778101429e-03,9.999451e+00
9.819906778101368e-03,9.999456e+00
9.830146778101307e-03,9.999462e+00
9.840386778101246e-03,9.999468e+00
9.850626778101185e-03,9.999473e+00
9.860866778101125e-03,9.999478e+00
9.871106778101064e-03,9.999483e+00
9.881346778101003e-03,9.999489e+00
9.891586778100942e-03,9.999494e+00
9.901826778100881e-03,9.999499e+00
9.912066778100821e-03,9.999504e+00
9.922306778100760e-03,9.999509e+00
9.932546778100699e-03,9.999515e+00
9.942786778100638e-03,9.999519e+00
9.953026778100577e-03,9.999524e+00
9.963266778100516e-03,9.999529e+00
9.973506778100456e-03,9.999534e+00
9.983746778100395e-03,9.999538e+00
9.993986778100334e-03,9.999543e+00
1.000000000100000e-02,9.999546e+00
1.000000000200000e-02,9.999546e+00
1.000401048768448e-02,9.959523e+00
1.001425048768442e-02,9.858058e+00
1.002449048768436e-02,9.757627e+00
1.003473048768430e-02,9.658218e+00
1.004497048768424e-02,9.559823e+00
1.005521048768418e-02,9.462430e+00
1.006545048768412e-02,9.366029e+00
1.007569048768406e-02,9.270610e+00
1.008593048768400e-02,9.176164e+00
1.009617048768394e-02,9.082679e+00
1.010641048768388e-02,8.990147e+00
1.011665048768381e-02,8.898558e+00
1.012689048768375e-02,8.807901e+00
1.013713048768369e-02,8.718168e+00
1.014737048768363e-02,8.629351e+00
1.015761048768357e-02,8.541436e+00
1.016785048768351e-02,8.454418e+00
1.017809048768345e-02,8.368287e+00
1.018833048768339e-02,8.283033e+00
1.019857048768333e-02,8.198647e+00
1.020881048768327e-02,8.115122e+00
1.021905048768321e-02,8.032447e+00
1.022929048768315e-02,7.950614e+00
1.023953048768309e-02,7.869616e+00
1.024977048768302e-02,7.789442e+00
1.026001048768296e-02,7.710085e+00
1.027025048768290e-02,7.631536e+00
1.028049048768284e-02,7.553788e+00
1.029073048768278e-02,7.476832e+00
1.030097048768272e-02,7.400660e+00
1.031121048768266e-02,7.325264e+00
1.032145048768260e-02,7.250636e+00
1.033169048768254e-02,7.176768e+00
1.034193048768248e-02,7.103653e+00
1.035217048768242e-02,7.031283e+00
1.036241048768236e-02,6.959650e+00
1.037265048768229e-02,6.888747e+00
1.038289048768223e-02,6.818566e+00
1.039313048768217e-02,6.749100e+00
1.040337048768211e-02,6.680342e+00
1.041361048768205e-02,6.612285e+00
1.042385048768199e-02,6.544920e+00
1.043409048768193e-02,6.478242e+00
1.044433048768187e-02,6.412243e+00
1.045457048768181e-02,6.346917e+00
1.046481048768175e-02,6.282256e+00
1.047505048768169e-02,6.218254e+00
1.048529048768163e-02,6.154904e+00
1.049553048768156e-02,6.092200e+00
1.050577048768150e-02,6.030134e+00
1.051601048768144e-02,5.968700e+00
1.052625048768138e-02,5.907893e+00
1.053649048768132e-02,5.847704e+00
1.054673048768126e-02,5.788130e+00
1.055697048768120e-02,5.729162e+00
1.056721048768114e-02,5.670794e+00
1.057745048768108e-02,5.613022e+00
